space,subspace,title,prompt,answer
mainframe,vsam/aplicacao,VSAM 274 - Alternate Index,"Quando um Alternate Index ajuda no desenho da solução? Responda pensando em operação, modelagem e manutenção no ciclo 11.","Nível 1: Alternate Index fornece caminho adicional de acesso quando consultas por uma chave secundária são frequentes. | Nível 2: No ciclo 11, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/diagnostico,VSAM 275 - Status Codes,"Como interpretar file status comuns ao acessar VSAM? Responda pensando em operação, modelagem e manutenção no ciclo 11.","Nível 1: File status revela se houve sucesso, fim de arquivo, duplicidade, não encontrado ou falha de ambiente. | Nível 2: No ciclo 11, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/conceitos,VSAM 276 - Ksds,"O que caracteriza um KSDS e em quais cenários ele costuma ser usado? Responda pensando em operação, modelagem e manutenção no ciclo 12.","Nível 1: KSDS organiza os registros por chave e mantém índice, permitindo acesso sequencial e direto com boa flexibilidade. | Nível 2: No ciclo 12, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/conceitos,VSAM 277 - Esds,"O que caracteriza um ESDS e qual a limitação principal desse tipo de dataset? Responda pensando em operação, modelagem e manutenção no ciclo 12.","Nível 1: ESDS grava registros em ordem de entrada e normalmente acessa por posição relativa ou sequencial, não por chave primária pesquisável como KSDS. | Nível 2: No ciclo 12, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/conceitos,VSAM 278 - Rrds,"Quando um RRDS é mais adequado do que um KSDS? Responda pensando em operação, modelagem e manutenção no ciclo 12.","Nível 1: RRDS é indicado quando a posição relativa do registro é mais estável e significativa para o negócio do que uma chave variável. | Nível 2: No ciclo 12, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/conceitos,VSAM 279 - Lds,"Para que serve um LDS e por que ele é diferente dos demais tipos VSAM? Responda pensando em operação, modelagem e manutenção no ciclo 12.","Nível 1: LDS é um Linear Data Set sem estrutura de registros lógicos gerenciada por VSAM, muito usado por produtos como DB2. | Nível 2: No ciclo 12, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/estrutura,VSAM 280 - Cluster Componentes,"Como cluster, data component e index component se relacionam em VSAM? Responda pensando em operação, modelagem e manutenção no ciclo 12.","Nível 1: O cluster é a definição lógica; data component guarda dados; index component guarda estrutura de navegação quando o tipo exige índice. | Nível 2: No ciclo 12, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/estrutura,VSAM 281 - Ci Ca,"Qual a diferença entre Control Interval e Control Area? Responda pensando em operação, modelagem e manutenção no ciclo 12.","Nível 1: CI é a menor unidade de transferência de I/O; CA é um agrupamento de CIs usado para administração e alocação. | Nível 2: No ciclo 12, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/acesso,VSAM 282 - Sequencial,"Como funciona o acesso sequencial em um dataset VSAM? Responda pensando em operação, modelagem e manutenção no ciclo 12.","Nível 1: No acesso sequencial o programa percorre registros na ordem física ou lógica definida pelo tipo do dataset. | Nível 2: No ciclo 12, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/acesso,VSAM 283 - Direto,"Como funciona o acesso direto por chave em VSAM? Responda pensando em operação, modelagem e manutenção no ciclo 12.","Nível 1: No acesso direto o programa posiciona e recupera registro por chave ou endereço relativo, reduzindo varredura desnecessária. | Nível 2: No ciclo 12, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/acesso,VSAM 284 - Dinamico,"Quando faz sentido usar acesso dinâmico? Responda pensando em operação, modelagem e manutenção no ciclo 12.","Nível 1: Acesso dinâmico serve quando a rotina alterna leituras sequenciais e posicionamentos por chave conforme a regra de negócio. | Nível 2: No ciclo 12, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/operações,VSAM 285 - Read,"O que deve ser observado ao ler um registro VSAM? Responda pensando em operação, modelagem e manutenção no ciclo 12.","Nível 1: É preciso respeitar organização, modo de acesso, chave válida e retorno de status para fim de arquivo ou não encontrado. | Nível 2: No ciclo 12, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
