space,subspace,title,prompt,answer
mainframe,cics/memória,CICS 268 - Mapset,"Como mapset, map e symbolic map se relacionam? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: O mapset agrupa mapas; cada map descreve a tela; o symbolic map fornece a estrutura COBOL usada no programa. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/desempenho,CICS 269 - Quase Reentrancy,"Por que quase-reentrancy é importante em CICS? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: Quase-reentrancy permite múltiplas tasks compartilharem o mesmo código sem corromper áreas mutáveis indevidas. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/desempenho,CICS 270 - Storage,"Quais práticas ajudam a reduzir uso de storage em aplicações CICS? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: Reduzir armazenamento passa por liberar áreas cedo, evitar payload exagerado e usar estruturas temporárias de forma disciplinada. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/segurança,CICS 271 - Resource Security,"Como a segurança de transações e recursos normalmente é controlada em CICS? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: A segurança costuma ser definida por perfis de transação, arquivos, filas e comandos, geralmente integrados a RACF ou equivalente. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/depuração,CICS 272 - Abend,"Como você investiga um abend AEI9, ASRA ou AEY9? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: A investigação começa pelo código de abend, PSW/offset, dump, último comando executado e correlação com logs da região. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/integração,CICS 273 - Db2,"Como um programa CICS normalmente interage com DB2? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: A integração com DB2 ocorre por SQL embutido, controle transacional coordenado e atenção ao tempo de resposta por unidade lógica. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/integração,CICS 274 - Mq,"Em que cenário faz sentido integrar CICS com MQ? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: CICS com MQ é forte quando o desacoplamento, a resiliência e a comunicação assíncrona são mais importantes que resposta imediata. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/monitoramento,CICS 275 - Cedf Cesn Cemt,"Para que servem CEDF, CESN e CEMT no dia a dia? Considere o contexto 11 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: CEDF depura passo a passo; CESN autentica sessão; CEMT consulta e altera estado operacional de recursos. | Nível 2: No cenário 11, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/conceitos,CICS 276 - Transações,"Explique o que é uma transação no CICS e como ela se relaciona com um programa. Considere o contexto 12 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: Uma transação é o identificador curto que inicia uma task e leva ao carregamento de um programa ou cadeia de programas configurados na região. | Nível 2: No cenário 12, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/conceitos,CICS 277 - Task,"Qual é a diferença entre task, transaction e program no CICS? Considere o contexto 12 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: Task é a instância em execução; transaction é o código que a inicia; program é o módulo de lógica que realmente processa a requisição. | Nível 2: No cenário 12, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/conceitos,CICS 278 - Pseudo Conversational,"O que significa um programa pseudo-conversational em CICS? Considere o contexto 12 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: Pseudo-conversational é o modelo em que o programa devolve o controle ao CICS entre interações, preservando só o estado mínimo necessário. | Nível 2: No cenário 12, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/execução,CICS 279 - Commarea,"Quando faz sentido usar COMMAREA em vez de canais e containers? Considere o contexto 12 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: COMMAREA faz sentido quando o payload é pequeno, o fluxo é simples e a aplicação já foi desenhada nesse padrão. | Nível 2: No cenário 12, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
