kind,space,subspace,spaceIcon,subspaceIcon,title,prompt,modelAnswer
interview,Entrevista,Geral,,,Geral Ent 619,Como você se mantém atualizado sobre tecnologias mainframe (pergunta 619)?,"1) IBM Z documentation e Redbooks para novas versões de z/OS, COBOL, DB2, CICS. 2) Comunidades: IBM Z and LinuxONE Community, Open Mainframe Project. 3) Prática: IBM zXplore (z/OS learning system) para hands-on. 4) Conferências: SHARE, IBM TechU. 5) Blogs técnicos e YouTube channels focados em mainframe. 6) Projetos pessoais como o Emunah Bank Lab para experimentar. 7) Certificações IBM para validar conhecimento."
interview,Entrevista,CICS,,,CICS Ent 620,Explique como funciona o BMS no CICS (pergunta 620)?,"BMS (Basic Mapping Support) separa a definição de tela da lógica do programa. Macros DFHMSD (mapset), DFHMDI (mapa individual) e DFHMDF (campo) definem layout e atributos. A compilação gera dois outputs: 1) Mapa físico (load module com formatação de tela) — usado pelo CICS para renderizar. 2) Mapa simbólico (copybook COBOL com DSECT) — estrutura de dados para o programa. SEND MAP envia tela formatada; RECEIVE MAP recebe dados digitados."
interview,Entrevista,COBOL,,,COBOL Ent 621,Qual a importância da cláusula COPY em projetos grandes (pergunta 621)?,"COPY é essencial em projetos grandes porque centraliza layouts de registros, constantes e estruturas em copybooks compartilhados. Se um layout de arquivo muda, atualiza-se o copybook e recompila-se todos os programas — sem COPY, cada programa teria sua própria cópia do layout, criando inconsistências. REPLACING permite customizar prefixos. Em equipes, copybooks são o contrato de interface entre programas. Versionamento e documentação de copybooks são críticos."
interview,Entrevista,DB2,,,DB2 Ent 622,Como você otimiza um INSERT massivo no DB2 (pergunta 622)?,"1) Usar LOAD utility em vez de INSERT individual — bypassa log e lock, muito mais rápido. 2) Se precisa ser programático: INSERT de múltiplas rows (INSERT INTO T VALUES (...),(...),(...)) quando possível. 3) COMMIT a cada 5000-10000 rows. 4) LOG(NO) no tablespace temporariamente. 5) Dropar índices antes da carga e recriar depois. 6) LOCKSIZE TABLESPACE durante a carga para evitar overhead de row locking. 7) RUNSTATS após a carga para estatísticas atuais."
interview,Entrevista,JCL,,,JCL Ent 623,Explique como você gerencia ambientes DEV/QA/PROD via JCL (pergunta 623)?,"Uso PROCs parametrizadas com variáveis simbólicas para ambiente: &ENV (DEV/QA/PROD), &HLQD (HLQ de dados), &HLQL (HLQ de load library). SET statements ou parâmetros na invocação definem o ambiente. Exemplo: EXEC MYPROC,ENV=PROD. A PROC resolve: DSN=&HLQD..&ENV..DADOS. Isso permite um único JCL/PROC para todos os ambientes, reduzindo erros de promoção. Schedulers gerenciam promoção automática com bibliotecas por ambiente."
interview,Entrevista,Geral,,,Geral Ent 624,Como você se mantém atualizado sobre tecnologias mainframe (pergunta 624)?,"1) IBM Z documentation e Redbooks para novas versões de z/OS, COBOL, DB2, CICS. 2) Comunidades: IBM Z and LinuxONE Community, Open Mainframe Project. 3) Prática: IBM zXplore (z/OS learning system) para hands-on. 4) Conferências: SHARE, IBM TechU. 5) Blogs técnicos e YouTube channels focados em mainframe. 6) Projetos pessoais como o Emunah Bank Lab para experimentar. 7) Certificações IBM para validar conhecimento."
interview,Entrevista,CICS,,,CICS Ent 625,Explique como funciona o BMS no CICS (pergunta 625)?,"BMS (Basic Mapping Support) separa a definição de tela da lógica do programa. Macros DFHMSD (mapset), DFHMDI (mapa individual) e DFHMDF (campo) definem layout e atributos. A compilação gera dois outputs: 1) Mapa físico (load module com formatação de tela) — usado pelo CICS para renderizar. 2) Mapa simbólico (copybook COBOL com DSECT) — estrutura de dados para o programa. SEND MAP envia tela formatada; RECEIVE MAP recebe dados digitados."
interview,Entrevista,COBOL,,,COBOL Ent 626,Qual a importância da cláusula COPY em projetos grandes (pergunta 626)?,"COPY é essencial em projetos grandes porque centraliza layouts de registros, constantes e estruturas em copybooks compartilhados. Se um layout de arquivo muda, atualiza-se o copybook e recompila-se todos os programas — sem COPY, cada programa teria sua própria cópia do layout, criando inconsistências. REPLACING permite customizar prefixos. Em equipes, copybooks são o contrato de interface entre programas. Versionamento e documentação de copybooks são críticos."
interview,Entrevista,DB2,,,DB2 Ent 627,Como você otimiza um INSERT massivo no DB2 (pergunta 627)?,"1) Usar LOAD utility em vez de INSERT individual — bypassa log e lock, muito mais rápido. 2) Se precisa ser programático: INSERT de múltiplas rows (INSERT INTO T VALUES (...),(...),(...)) quando possível. 3) COMMIT a cada 5000-10000 rows. 4) LOG(NO) no tablespace temporariamente. 5) Dropar índices antes da carga e recriar depois. 6) LOCKSIZE TABLESPACE durante a carga para evitar overhead de row locking. 7) RUNSTATS após a carga para estatísticas atuais."
interview,Entrevista,JCL,,,JCL Ent 628,Explique como você gerencia ambientes DEV/QA/PROD via JCL (pergunta 628)?,"Uso PROCs parametrizadas com variáveis simbólicas para ambiente: &ENV (DEV/QA/PROD), &HLQD (HLQ de dados), &HLQL (HLQ de load library). SET statements ou parâmetros na invocação definem o ambiente. Exemplo: EXEC MYPROC,ENV=PROD. A PROC resolve: DSN=&HLQD..&ENV..DADOS. Isso permite um único JCL/PROC para todos os ambientes, reduzindo erros de promoção. Schedulers gerenciam promoção automática com bibliotecas por ambiente."
interview,Entrevista,Geral,,,Geral Ent 629,Como você se mantém atualizado sobre tecnologias mainframe (pergunta 629)?,"1) IBM Z documentation e Redbooks para novas versões de z/OS, COBOL, DB2, CICS. 2) Comunidades: IBM Z and LinuxONE Community, Open Mainframe Project. 3) Prática: IBM zXplore (z/OS learning system) para hands-on. 4) Conferências: SHARE, IBM TechU. 5) Blogs técnicos e YouTube channels focados em mainframe. 6) Projetos pessoais como o Emunah Bank Lab para experimentar. 7) Certificações IBM para validar conhecimento."
interview,Entrevista,CICS,,,CICS Ent 630,Explique como funciona o BMS no CICS (pergunta 630)?,"BMS (Basic Mapping Support) separa a definição de tela da lógica do programa. Macros DFHMSD (mapset), DFHMDI (mapa individual) e DFHMDF (campo) definem layout e atributos. A compilação gera dois outputs: 1) Mapa físico (load module com formatação de tela) — usado pelo CICS para renderizar. 2) Mapa simbólico (copybook COBOL com DSECT) — estrutura de dados para o programa. SEND MAP envia tela formatada; RECEIVE MAP recebe dados digitados."
interview,Entrevista,COBOL,,,COBOL Ent 631,Qual a importância da cláusula COPY em projetos grandes (pergunta 631)?,"COPY é essencial em projetos grandes porque centraliza layouts de registros, constantes e estruturas em copybooks compartilhados. Se um layout de arquivo muda, atualiza-se o copybook e recompila-se todos os programas — sem COPY, cada programa teria sua própria cópia do layout, criando inconsistências. REPLACING permite customizar prefixos. Em equipes, copybooks são o contrato de interface entre programas. Versionamento e documentação de copybooks são críticos."
interview,Entrevista,DB2,,,DB2 Ent 632,Como você otimiza um INSERT massivo no DB2 (pergunta 632)?,"1) Usar LOAD utility em vez de INSERT individual — bypassa log e lock, muito mais rápido. 2) Se precisa ser programático: INSERT de múltiplas rows (INSERT INTO T VALUES (...),(...),(...)) quando possível. 3) COMMIT a cada 5000-10000 rows. 4) LOG(NO) no tablespace temporariamente. 5) Dropar índices antes da carga e recriar depois. 6) LOCKSIZE TABLESPACE durante a carga para evitar overhead de row locking. 7) RUNSTATS após a carga para estatísticas atuais."
interview,Entrevista,JCL,,,JCL Ent 633,Explique como você gerencia ambientes DEV/QA/PROD via JCL (pergunta 633)?,"Uso PROCs parametrizadas com variáveis simbólicas para ambiente: &ENV (DEV/QA/PROD), &HLQD (HLQ de dados), &HLQL (HLQ de load library). SET statements ou parâmetros na invocação definem o ambiente. Exemplo: EXEC MYPROC,ENV=PROD. A PROC resolve: DSN=&HLQD..&ENV..DADOS. Isso permite um único JCL/PROC para todos os ambientes, reduzindo erros de promoção. Schedulers gerenciam promoção automática com bibliotecas por ambiente."
interview,Entrevista,Geral,,,Geral Ent 634,Como você se mantém atualizado sobre tecnologias mainframe (pergunta 634)?,"1) IBM Z documentation e Redbooks para novas versões de z/OS, COBOL, DB2, CICS. 2) Comunidades: IBM Z and LinuxONE Community, Open Mainframe Project. 3) Prática: IBM zXplore (z/OS learning system) para hands-on. 4) Conferências: SHARE, IBM TechU. 5) Blogs técnicos e YouTube channels focados em mainframe. 6) Projetos pessoais como o Emunah Bank Lab para experimentar. 7) Certificações IBM para validar conhecimento."
interview,Entrevista,CICS,,,CICS Ent 635,Explique como funciona o BMS no CICS (pergunta 635)?,"BMS (Basic Mapping Support) separa a definição de tela da lógica do programa. Macros DFHMSD (mapset), DFHMDI (mapa individual) e DFHMDF (campo) definem layout e atributos. A compilação gera dois outputs: 1) Mapa físico (load module com formatação de tela) — usado pelo CICS para renderizar. 2) Mapa simbólico (copybook COBOL com DSECT) — estrutura de dados para o programa. SEND MAP envia tela formatada; RECEIVE MAP recebe dados digitados."
interview,Entrevista,COBOL,,,COBOL Ent 636,Qual a importância da cláusula COPY em projetos grandes (pergunta 636)?,"COPY é essencial em projetos grandes porque centraliza layouts de registros, constantes e estruturas em copybooks compartilhados. Se um layout de arquivo muda, atualiza-se o copybook e recompila-se todos os programas — sem COPY, cada programa teria sua própria cópia do layout, criando inconsistências. REPLACING permite customizar prefixos. Em equipes, copybooks são o contrato de interface entre programas. Versionamento e documentação de copybooks são críticos."
interview,Entrevista,DB2,,,DB2 Ent 637,Como você otimiza um INSERT massivo no DB2 (pergunta 637)?,"1) Usar LOAD utility em vez de INSERT individual — bypassa log e lock, muito mais rápido. 2) Se precisa ser programático: INSERT de múltiplas rows (INSERT INTO T VALUES (...),(...),(...)) quando possível. 3) COMMIT a cada 5000-10000 rows. 4) LOG(NO) no tablespace temporariamente. 5) Dropar índices antes da carga e recriar depois. 6) LOCKSIZE TABLESPACE durante a carga para evitar overhead de row locking. 7) RUNSTATS após a carga para estatísticas atuais."
interview,Entrevista,JCL,,,JCL Ent 638,Explique como você gerencia ambientes DEV/QA/PROD via JCL (pergunta 638)?,"Uso PROCs parametrizadas com variáveis simbólicas para ambiente: &ENV (DEV/QA/PROD), &HLQD (HLQ de dados), &HLQL (HLQ de load library). SET statements ou parâmetros na invocação definem o ambiente. Exemplo: EXEC MYPROC,ENV=PROD. A PROC resolve: DSN=&HLQD..&ENV..DADOS. Isso permite um único JCL/PROC para todos os ambientes, reduzindo erros de promoção. Schedulers gerenciam promoção automática com bibliotecas por ambiente."
interview,Entrevista,Geral,,,Geral Ent 639,Como você se mantém atualizado sobre tecnologias mainframe (pergunta 639)?,"1) IBM Z documentation e Redbooks para novas versões de z/OS, COBOL, DB2, CICS. 2) Comunidades: IBM Z and LinuxONE Community, Open Mainframe Project. 3) Prática: IBM zXplore (z/OS learning system) para hands-on. 4) Conferências: SHARE, IBM TechU. 5) Blogs técnicos e YouTube channels focados em mainframe. 6) Projetos pessoais como o Emunah Bank Lab para experimentar. 7) Certificações IBM para validar conhecimento."
interview,Entrevista,CICS,,,CICS Ent 640,Explique como funciona o BMS no CICS (pergunta 640)?,"BMS (Basic Mapping Support) separa a definição de tela da lógica do programa. Macros DFHMSD (mapset), DFHMDI (mapa individual) e DFHMDF (campo) definem layout e atributos. A compilação gera dois outputs: 1) Mapa físico (load module com formatação de tela) — usado pelo CICS para renderizar. 2) Mapa simbólico (copybook COBOL com DSECT) — estrutura de dados para o programa. SEND MAP envia tela formatada; RECEIVE MAP recebe dados digitados."
interview,Entrevista,COBOL,,,COBOL Ent 641,Qual a importância da cláusula COPY em projetos grandes (pergunta 641)?,"COPY é essencial em projetos grandes porque centraliza layouts de registros, constantes e estruturas em copybooks compartilhados. Se um layout de arquivo muda, atualiza-se o copybook e recompila-se todos os programas — sem COPY, cada programa teria sua própria cópia do layout, criando inconsistências. REPLACING permite customizar prefixos. Em equipes, copybooks são o contrato de interface entre programas. Versionamento e documentação de copybooks são críticos."
interview,Entrevista,DB2,,,DB2 Ent 642,Como você otimiza um INSERT massivo no DB2 (pergunta 642)?,"1) Usar LOAD utility em vez de INSERT individual — bypassa log e lock, muito mais rápido. 2) Se precisa ser programático: INSERT de múltiplas rows (INSERT INTO T VALUES (...),(...),(...)) quando possível. 3) COMMIT a cada 5000-10000 rows. 4) LOG(NO) no tablespace temporariamente. 5) Dropar índices antes da carga e recriar depois. 6) LOCKSIZE TABLESPACE durante a carga para evitar overhead de row locking. 7) RUNSTATS após a carga para estatísticas atuais."
interview,Entrevista,JCL,,,JCL Ent 643,Explique como você gerencia ambientes DEV/QA/PROD via JCL (pergunta 643)?,"Uso PROCs parametrizadas com variáveis simbólicas para ambiente: &ENV (DEV/QA/PROD), &HLQD (HLQ de dados), &HLQL (HLQ de load library). SET statements ou parâmetros na invocação definem o ambiente. Exemplo: EXEC MYPROC,ENV=PROD. A PROC resolve: DSN=&HLQD..&ENV..DADOS. Isso permite um único JCL/PROC para todos os ambientes, reduzindo erros de promoção. Schedulers gerenciam promoção automática com bibliotecas por ambiente."
interview,Entrevista,Geral,,,Geral Ent 644,Como você se mantém atualizado sobre tecnologias mainframe (pergunta 644)?,"1) IBM Z documentation e Redbooks para novas versões de z/OS, COBOL, DB2, CICS. 2) Comunidades: IBM Z and LinuxONE Community, Open Mainframe Project. 3) Prática: IBM zXplore (z/OS learning system) para hands-on. 4) Conferências: SHARE, IBM TechU. 5) Blogs técnicos e YouTube channels focados em mainframe. 6) Projetos pessoais como o Emunah Bank Lab para experimentar. 7) Certificações IBM para validar conhecimento."
interview,Entrevista,CICS,,,CICS Ent 645,Explique como funciona o BMS no CICS (pergunta 645)?,"BMS (Basic Mapping Support) separa a definição de tela da lógica do programa. Macros DFHMSD (mapset), DFHMDI (mapa individual) e DFHMDF (campo) definem layout e atributos. A compilação gera dois outputs: 1) Mapa físico (load module com formatação de tela) — usado pelo CICS para renderizar. 2) Mapa simbólico (copybook COBOL com DSECT) — estrutura de dados para o programa. SEND MAP envia tela formatada; RECEIVE MAP recebe dados digitados."
