space,subspace,title,prompt,answer
Perguntas Estudo,DB2,DB2 Prática 607,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 607)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 608,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 608)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 609,Como reorganizar um VSAM KSDS (pergunta 609)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 610,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 610)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 611,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 611)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 612,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 612)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 613,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 613)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 614,Como reorganizar um VSAM KSDS (pergunta 614)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 615,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 615)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 616,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 616)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 617,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 617)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 618,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 618)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 619,Como reorganizar um VSAM KSDS (pergunta 619)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 620,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 620)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 621,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 621)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 622,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 622)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 623,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 623)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 624,Como reorganizar um VSAM KSDS (pergunta 624)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 625,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 625)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 626,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 626)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 627,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 627)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 628,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 628)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 629,Como reorganizar um VSAM KSDS (pergunta 629)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 630,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 630)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 631,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 631)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 632,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 632)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 633,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 633)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 634,Como reorganizar um VSAM KSDS (pergunta 634)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 635,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 635)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 636,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 636)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 637,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 637)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 638,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 638)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 639,Como reorganizar um VSAM KSDS (pergunta 639)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 640,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 640)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 641,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 641)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 642,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 642)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 643,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 643)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
